Week,Week_Code,Market,Category,Net_Balance_1000JPY,Net_Balance_Billion_JPY
2026年2月1週,260201,TSE Prime,投資信託,-55715237.0,-55.715237
2026年2月1週,260201,TSE Standard,投資信託,4633027.0,4.633027
2026年2月1週,260201,TSE Standard,事業法人,3169149.0,3.169149
2026年2月1週,260201,TSE Growth,自己計,-811169.0,-0.811169
2026年2月1週,260201,Tokyo & Nagoya,投資信託,-51347874.0,-51.347874
2026年2月1週,260201,Tokyo & Nagoya,証券会社,-3490837.0,-3.490837
2026年2月1週,260201,Tokyo & Nagoya,海外投資家,274598118.0,274.598118
2026年2月1週,260201,Tokyo & Nagoya,事業法人,392969908.0,392.969908
2026年2月1週,260201,Tokyo & Nagoya,法　人,-247117090.0,-247.11709
2026年2月1週,260201,Tokyo & Nagoya,自己計,609367807.0,609.367807
2026年2月1週,260201,Tokyo & Nagoya,個　人,-440274611.0,-440.274611
2026年2月1週,260201,TSE Growth,投資信託,-254159.0,-0.254159
2026年2月1週,260201,TSE Growth,証券会社,-125066.0,-0.125066
2026年2月1週,260201,TSE Growth,海外投資家,4922255.0,4.922255
2026年2月1週,260201,TSE Growth,個　人,2153768.0,2.153768
2026年2月1週,260201,TSE Growth,法　人,-5811434.0,-5.811434
2026年2月1週,260201,TSE Growth,事業法人,-1679989.0,-1.679989
2026年2月2週,260202,TSE Standard,海外投資家,44815008.0,44.815008
2026年2月2週,260202,TSE Standard,個　人,-33380631.0,-33.380631
2026年2月2週,260202,TSE Standard,法　人,-25630337.0,-25.630337
2026年2月2週,260202,TSE Standard,自己計,12976472.0,12.976472
2026年2月2週,260202,TSE Prime,事業法人,114034538.0,114.034538
2026年2月2週,260202,TSE Prime,自己計,731978235.0,731.978235
2026年2月2週,260202,TSE Prime,証券会社,-41539049.0,-41.539049
2026年2月2週,260202,TSE Prime,海外投資家,1191806644.0,1191.806644
2026年2月2週,260202,TSE Prime,個　人,-1138162022.0,-1138.162022
2026年2月2週,260202,TSE Prime,法　人,-757866598.0,-757.866598
2026年2月2週,260202,TSE Standard,証券会社,-754565.0,-0.754565
2026年2月2週,260202,TSE Prime,投資信託,-164455387.0,-164.455387
2026年2月2週,260202,TSE Standard,投資信託,-15890381.0,-15.890381
2026年2月2週,260202,TSE Growth,事業法人,-2885363.0,-2.885363
2026年2月2週,260202,TSE Growth,自己計,2871944.0,2.871944
2026年2月2週,260202,Tokyo & Nagoya,事業法人,114756655.0,114.756655
2026年2月2週,260202,Tokyo & Nagoya,投資信託,-179159904.0,-179.159904
2026年2月2週,260202,Tokyo & Nagoya,証券会社,-41675144.0,-41.675144
2026年2月2週,260202,TSE Standard,事業法人,3107802.0,3.107802
2026年2月2週,260202,Tokyo & Nagoya,個　人,-1165871721.0,-1165.871721
2026年2月2週,260202,Tokyo & Nagoya,法　人,-787761435.0,-787.761435
2026年2月2週,260202,Tokyo & Nagoya,海外投資家,1232355439.0,1232.355439
2026年2月2週,260202,TSE Growth,投資信託,1190509.0,1.190509
2026年2月2週,260202,TSE Growth,証券会社,623147.0,0.623147
2026年2月2週,260202,TSE Growth,海外投資家,-4334397.0,-4.334397
2026年2月2週,260202,TSE Growth,個　人,5635469.0,5.635469
2026年2月2週,260202,TSE Growth,法　人,-4261831.0,-4.261831
2026年2月2週,260202,Tokyo & Nagoya,自己計,747776487.0,747.776487
2026年2月3週,260203,TSE Standard,証券会社,-291119.0,-0.291119
2026年2月3週,260203,TSE Standard,海外投資家,12233004.0,12.233004
2026年2月3週,260203,TSE Standard,個　人,-9893774.0,-9.893774
2026年2月3週,260203,TSE Standard,法　人,-9645351.0,-9.645351
2026年2月3週,260203,TSE Standard,自己計,3975554.0,3.975554
2026年2月3週,260203,TSE Prime,法　人,-1219481304.0,-1219.481304
2026年2月3週,260203,TSE Prime,投資信託,-301452783.0,-301.452783
2026年2月3週,260203,TSE Prime,証券会社,16353403.0,16.353403
2026年2月3週,260203,TSE Prime,海外投資家,523389703.0,523.389703
2026年2月3週,260203,TSE Prime,個　人,558485275.0,558.485275
2026年2月3週,260203,TSE Standard,投資信託,-662256.0,-0.662256
2026年2月3週,260203,TSE Prime,事業法人,294257777.0,294.257777
2026年2月3週,260203,TSE Standard,事業法人,-325694.0,-0.325694
2026年2月3週,260203,TSE Growth,事業法人,-436125.0,-0.436125
2026年2月3週,260203,TSE Growth,法　人,-7282840.0,-7.28284
2026年2月3週,260203,TSE Growth,個　人,-2112147.0,-2.112147
2026年2月3週,260203,TSE Growth,海外投資家,6829650.0,6.82965
2026年2月3週,260203,TSE Growth,証券会社,-1304219.0,-1.304219
2026年2月3週,260203,TSE Growth,投資信託,577907.0,0.577907
2026年2月3週,260203,Tokyo & Nagoya,自己計,75017444.0,75.017444
2026年2月3週,260203,Tokyo & Nagoya,法　人,-1236658294.0,-1236.658294
2026年2月3週,260203,Tokyo & Nagoya,個　人,546619288.0,546.619288
2026年2月3週,260203,Tokyo & Nagoya,海外投資家,542666606.0,542.666606
2026年2月3週,260203,Tokyo & Nagoya,証券会社,14748746.0,14.748746
2026年2月3週,260203,Tokyo & Nagoya,投資信託,-301538232.0,-301.538232
2026年2月3週,260203,Tokyo & Nagoya,事業法人,293280354.0,293.280354
2026年2月3週,260203,TSE Growth,自己計,3212258.0,3.212258
2026年2月3週,260203,TSE Prime,自己計,67909594.0,67.909594
